1007,06:33:09,91,F,LAUNCH_WAIT,12.38,N,N,N,21.42,98966.42,0.00,0.00,0.00,0.00,0.00,0,-0.08,-0.08,,9.75,-0.73,-0.73
1007,06:33:10,92,F,LAUNCH_WAIT,12.42,N,N,N,21.42,98965.95,0.00,0.00,0.00,0.00,0.00,0,-0.14,0.04,,9.45,-2.54,-2.54
1007,06:33:11,93,F,LAUNCH_WAIT,12.35,N,N,N,21.42,98966.83,0.00,0.00,0.00,0.00,0.00,0,-0.28,-0.12,,8.36,-5.02,-5.02
1007,06:33:12,94,F,LAUNCH_WAIT,12.41,N,N,N,21.42,98966.13,0.00,0.00,0.00,0.00,0.00,0,0.13,0.40,,7.69,-4.91,-4.91
1007,06:33:13,95,F,LAUNCH_WAIT,12.29,N,N,N,21.43,98967.56,0.00,0.00,0.00,0.00,0.00,0,0.29,0.79,,8.06,-4.53,-4.53
1007,06:33:14,96,F,LAUNCH_WAIT,12.29,N,N,N,21.43,98967.56,0.00,0.00,0.00,0.00,0.00,0,0.19,-0.07,,7.33,-3.81,-3.81
1007,06:33:15,97,F,LAUNCH_WAIT,12.54,N,N,N,21.42,98964.53,0.00,0.00,0.00,0.00,0.00,0,-0.30,-0.20,,9.20,-0.89,-0.89
1007,06:33:16,98,F,LAUNCH_WAIT,12.35,N,N,N,21.42,98966.83,0.00,0.00,0.00,0.00,0.00,0,-0.04,-0.00,,9.35,-5.41,-5.41
1007,06:33:17,99,F,LAUNCH_WAIT,12.53,N,N,N,21.44,98964.66,0.00,0.00,0.00,0.00,0.00,0,0.64,0.38,,4.98,-3.55,-3.55
1007,06:33:18,100,F,LAUNCH_WAIT,12.71,N,N,N,21.44,98962.59,0.00,0.00,0.00,0.00,0.00,0,0.56,0.45,,5.43,-2.59,-2.59
1007,06:33:19,101,F,LAUNCH_WAIT,12.67,N,N,N,21.44,98963.08,0.00,0.00,0.00,0.00,0.00,0,-0.77,0.31,,1.90,-8.29,-8.29
1007,06:33:20,102,F,LAUNCH_WAIT,12.63,N,N,N,21.45,98963.53,0.00,0.00,0.00,0.00,0.00,0,0.07,-0.21,,-6.65,-9.53,-9.53
1007,06:33:21,103,F,LAUNCH_WAIT,12.68,N,N,N,21.45,98962.95,0.00,0.00,0.00,0.00,0.00,0,-0.18,0.35,,-7.63,-5.98,-5.98
1007,06:33:22,104,F,LAUNCH_WAIT,12.53,N,N,N,21.45,98964.71,0.00,0.00,0.00,0.00,0.00,0,0.11,-0.04,,-2.56,-8.24,-8.24
